bibcode,url,reason
2017LPICo2041.5005R,https://www.hou.usra.edu/meetings/leag2017/pdf/5005.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5005.pdf; No PDF found in IA search
2017LPICo2041.5008C,https://www.hou.usra.edu/meetings/leag2017/pdf/5008.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5008.pdf; No PDF found in IA search
2017LPICo2041.5009C,https://www.hou.usra.edu/meetings/leag2017/pdf/5009.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5009.pdf; No PDF found in IA search
2017LPICo2041.5011Y,https://www.hou.usra.edu/meetings/leag2017/pdf/5011.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5011.pdf; No PDF found in IA search
2017LPICo2041.5012H,https://www.hou.usra.edu/meetings/leag2017/pdf/5012.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5012.pdf; No PDF found in IA search
2017LPICo2041.5013B,https://www.hou.usra.edu/meetings/leag2017/pdf/5013.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5013.pdf; No PDF found in IA search
2017LPICo2041.5014K,https://www.hou.usra.edu/meetings/leag2017/pdf/5014.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5014.pdf; No PDF found in IA search
2017LPICo2041.5015G,https://www.hou.usra.edu/meetings/leag2017/pdf/5015.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5015.pdf; No PDF found in IA search
2017LPICo2041.5016G,https://www.hou.usra.edu/meetings/leag2017/pdf/5016.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5016.pdf; No PDF found in IA search
2017LPICo2041.5017N,https://www.hou.usra.edu/meetings/leag2017/pdf/5017.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5017.pdf; No PDF found in IA search
2017LPICo2041.5018G,https://www.hou.usra.edu/meetings/leag2017/pdf/5018.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5018.pdf; No PDF found in IA search
2017LPICo2041.5019B,https://www.hou.usra.edu/meetings/leag2017/pdf/5019.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5019.pdf; No PDF found in IA search
2017LPICo2041.5020S,https://www.hou.usra.edu/meetings/leag2017/pdf/5020.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5020.pdf; No PDF found in IA search
2017LPICo2041.5021C,https://www.hou.usra.edu/meetings/leag2017/pdf/5021.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5021.pdf; No PDF found in IA search
2017LPICo2041.5022J,https://www.hou.usra.edu/meetings/leag2017/pdf/5022.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5022.pdf; No PDF found in IA search
2017LPICo2041.5023M,https://www.hou.usra.edu/meetings/leag2017/pdf/5023.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5023.pdf; No PDF found in IA search
2017LPICo2041.5024H,https://www.hou.usra.edu/meetings/leag2017/pdf/5024.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5024.pdf; No PDF found in IA search
2017LPICo2041.5025C,https://www.hou.usra.edu/meetings/leag2017/pdf/5025.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5025.pdf; No PDF found in IA search
2017LPICo2041.5027K,https://www.hou.usra.edu/meetings/leag2017/pdf/5027.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5027.pdf; No PDF found in IA search
2017LPICo2041.5028S,https://www.hou.usra.edu/meetings/leag2017/pdf/5028.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5028.pdf; No PDF found in IA search
2017LPICo2041.5029R,https://www.hou.usra.edu/meetings/leag2017/pdf/5029.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5029.pdf; No PDF found in IA search
2017LPICo2041.5030C,https://www.hou.usra.edu/meetings/leag2017/pdf/5030.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5030.pdf; No PDF found in IA search
2017LPICo2041.5031H,https://www.hou.usra.edu/meetings/leag2017/pdf/5031.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5031.pdf; No PDF found in IA search
2017LPICo2041.5032I,https://www.hou.usra.edu/meetings/leag2017/pdf/5032.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5032.pdf; No PDF found in IA search
2017LPICo2041.5033S,https://www.hou.usra.edu/meetings/leag2017/pdf/5033.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5033.pdf; No PDF found in IA search
2017LPICo2041.5034S,https://www.hou.usra.edu/meetings/leag2017/pdf/5034.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5034.pdf; No PDF found in IA search
2017LPICo2041.5036F,https://www.hou.usra.edu/meetings/leag2017/pdf/5036.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5036.pdf; No PDF found in IA search
2017LPICo2041.5040D,https://www.hou.usra.edu/meetings/leag2017/pdf/5040.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5040.pdf; No PDF found in IA search
2017LPICo2041.5041H,https://www.hou.usra.edu/meetings/leag2017/pdf/5041.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20240628130224/https://www.hou.usra.edu/meetings/leag2017/pdf/5041.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbf6ed0>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5041.pdf; No PDF found in IA search"
2017LPICo2041.5042K,https://www.hou.usra.edu/meetings/leag2017/pdf/5042.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5042.pdf; No PDF found in IA search
2017LPICo2041.5046P,https://www.hou.usra.edu/meetings/leag2017/pdf/5046.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20200928193811/https://www.hou.usra.edu/meetings/leag2017/pdf/5046.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dc00810>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5046.pdf; No PDF found in IA search"
2017LPICo2041.5047B,https://www.hou.usra.edu/meetings/leag2017/pdf/5047.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5047.pdf; No PDF found in IA search
2017LPICo2041.5048L,https://www.hou.usra.edu/meetings/leag2017/pdf/5048.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5048.pdf; No PDF found in IA search
2017LPICo2041.5049K,https://www.hou.usra.edu/meetings/leag2017/pdf/5049.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5049.pdf; No PDF found in IA search
2017LPICo2041.5050R,https://www.hou.usra.edu/meetings/leag2017/pdf/5050.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5050.pdf; No PDF found in IA search
2017LPICo2041.5051C,https://www.hou.usra.edu/meetings/leag2017/pdf/5051.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5051.pdf; No PDF found in IA search
2017LPICo2041.5053R,https://www.hou.usra.edu/meetings/leag2017/pdf/5053.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5053.pdf; No PDF found in IA search
2017LPICo2041.5054H,https://www.hou.usra.edu/meetings/leag2017/pdf/5054.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5054.pdf; No PDF found in IA search
2017LPICo2041.5056R,https://www.hou.usra.edu/meetings/leag2017/pdf/5056.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5056.pdf; No PDF found in IA search
2017LPICo2041.5058T,https://www.hou.usra.edu/meetings/leag2017/pdf/5058.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5058.pdf; No PDF found in IA search
2017LPICo2041.5059H,https://www.hou.usra.edu/meetings/leag2017/pdf/5059.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5059.pdf; No PDF found in IA search
2017LPICo2041.5061K,https://www.hou.usra.edu/meetings/leag2017/pdf/5061.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5061.pdf; No PDF found in IA search
2017LPICo2041.5062M,https://www.hou.usra.edu/meetings/leag2017/pdf/5062.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5062.pdf; No PDF found in IA search
2017LPICo2041.5063C,https://www.hou.usra.edu/meetings/leag2017/pdf/5063.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5063.pdf; No PDF found in IA search
2017LPICo2041.5065Z,https://www.hou.usra.edu/meetings/leag2017/pdf/5065.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5065.pdf; No PDF found in IA search
2017LPICo2041.5067C,https://www.hou.usra.edu/meetings/leag2017/pdf/5067.pdf,"Wayback snapshot not PDF: Error: HTTPConnectionPool(host='web.archive.org', port=80): Max retries exceeded with url: /web/20240628130313/https://www.hou.usra.edu/meetings/leag2017/pdf/5067.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10dbc5310>: Failed to establish a new connection: [Errno 61] Connection refused')); Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5067.pdf; No PDF found in IA search"
2017LPICo2041.5068N,https://www.hou.usra.edu/meetings/leag2017/pdf/5068.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5068.pdf; No PDF found in IA search
2017LPICo2041.5069K,https://www.hou.usra.edu/meetings/leag2017/pdf/5069.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5069.pdf; No PDF found in IA search
2017LPICo2041.5070D,https://www.hou.usra.edu/meetings/leag2017/pdf/5070.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5070.pdf; No PDF found in IA search
2017LPICo2041.5071A,https://www.hou.usra.edu/meetings/leag2017/pdf/5071.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5071.pdf; No PDF found in IA search
2017LPICo2041.5072B,https://www.hou.usra.edu/meetings/leag2017/pdf/5072.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5072.pdf; No PDF found in IA search
2017LPICo2041.5073F,https://www.hou.usra.edu/meetings/leag2017/pdf/5073.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5073.pdf; No PDF found in IA search
2017LPICo2041.5075E,https://www.hou.usra.edu/meetings/leag2017/pdf/5075.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5075.pdf; No PDF found in IA search
2017LPICo2041.5076E,https://www.hou.usra.edu/meetings/leag2017/pdf/5076.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5076.pdf; No PDF found in IA search
2017LPICo2041.5077P,https://www.hou.usra.edu/meetings/leag2017/pdf/5077.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5077.pdf; No PDF found in IA search
2017LPICo2041.5078L,https://www.hou.usra.edu/meetings/leag2017/pdf/5078.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5078.pdf; No PDF found in IA search
2017LPICo2041.5079L,https://www.hou.usra.edu/meetings/leag2017/pdf/5079.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5079.pdf; No PDF found in IA search
2017LPICo2041.5080B,https://www.hou.usra.edu/meetings/leag2017/pdf/5080.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5080.pdf; No PDF found in IA search
2017LPICo2041.5081B,https://www.hou.usra.edu/meetings/leag2017/pdf/5081.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5081.pdf; No PDF found in IA search
2017LPICo2041.5082A,https://www.hou.usra.edu/meetings/leag2017/pdf/5082.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5082.pdf; No PDF found in IA search
2017LPICo2041.5083N,https://www.hou.usra.edu/meetings/leag2017/pdf/5083.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5083.pdf; No PDF found in IA search
2017LPICo2041.5091A,https://www.hou.usra.edu/meetings/leag2017/pdf/5091.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5091.pdf; No PDF found in IA search
2017LPICo2041.5092X,https://www.hou.usra.edu/meetings/leag2017/pdf/5092.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5092.pdf; No PDF found in IA search
2017LPICo2041.5093M,https://www.hou.usra.edu/meetings/leag2017/pdf/5093.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/leag2017/pdf/5093.pdf; No PDF found in IA search
2018LPI....49.2668R,https://www.hou.usra.edu/meetings/lpsc2018/pdf/2668.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/lpsc2018/pdf/2668.pdf; No PDF found in IA search
2018LPICo2045.2001H,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2001.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2001.pdf; No PDF found in IA search
2018LPICo2045.2002L,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2002.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2002.pdf; No PDF found in IA search
2018LPICo2045.2003A,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2003.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2003.pdf; No PDF found in IA search
2018LPICo2045.2004Y,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2004.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2004.pdf; No PDF found in IA search
2018LPICo2045.2005H,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2005.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2005.pdf; No PDF found in IA search
2018LPICo2045.2006H,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2006.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2006.pdf; No PDF found in IA search
2018LPICo2045.2007S,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2007.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2007.pdf; No PDF found in IA search
2018LPICo2045.2008M,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2008.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2008.pdf; No PDF found in IA search
2018LPICo2045.2009B,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2009.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2009.pdf; No PDF found in IA search
2018LPICo2045.2010K,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2010.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2010.pdf; No PDF found in IA search
2018LPICo2045.2011S,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2011.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2011.pdf; No PDF found in IA search
2018LPICo2045.2012S,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2012.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2012.pdf; No PDF found in IA search
2018LPICo2045.2013B,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2013.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2013.pdf; No PDF found in IA search
2018LPICo2045.2014M,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2014.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2014.pdf; No PDF found in IA search
2018LPICo2045.2015S,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2015.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2015.pdf; No PDF found in IA search
2018LPICo2045.2016R,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2016.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2016.pdf; No PDF found in IA search
2018LPICo2045.2017J,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2017.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2017.pdf; No PDF found in IA search
2018LPICo2045.2018H,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2018.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2018.pdf; No PDF found in IA search
2018LPICo2045.2019J,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2019.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2019.pdf; No PDF found in IA search
2018LPICo2045.2020H,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2020.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2020.pdf; No PDF found in IA search
2018LPICo2045.2021M,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2021.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2021.pdf; No PDF found in IA search
2018LPICo2045.2022G,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2022.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2022.pdf; No PDF found in IA search
2018LPICo2045.2023B,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2023.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2023.pdf; No PDF found in IA search
2018LPICo2045.2024M,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2024.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2024.pdf; No PDF found in IA search
2018LPICo2045.2025F,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2025.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2025.pdf; No PDF found in IA search
2018LPICo2045.2026C,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2026.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2026.pdf; No PDF found in IA search
2018LPICo2045.2027C,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2027.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2027.pdf; No PDF found in IA search
2018LPICo2045.2028A,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2028.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2028.pdf; No PDF found in IA search
2018LPICo2045.2029M,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2029.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2029.pdf; No PDF found in IA search
2018LPICo2045.2030M,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2030.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2030.pdf; No PDF found in IA search
2018LPICo2045.2031B,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2031.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2031.pdf; No PDF found in IA search
2018LPICo2045.2032K,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2032.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2032.pdf; No PDF found in IA search
2018LPICo2045.2033M,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2033.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2033.pdf; No PDF found in IA search
2018LPICo2045.2034Q,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2034.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2034.pdf; No PDF found in IA search
2018LPICo2045.2035S,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2035.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2035.pdf; No PDF found in IA search
2018LPICo2045.2036A,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2036.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2036.pdf; No PDF found in IA search
2018LPICo2045.2037M,https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2037.pdf,No Wayback snapshots found; Original URL not PDF: Error: 404 Client Error: Not Found for url: https://www.hou.usra.edu/meetings/oceanworlds2018/pdf/2037.pdf; No PDF found in IA search
